household ID,District,village #,distvil,Longitude,Latitude,Decisions,Disputes,Protection,Rules,Poppies,Education_level,Group_cooperation,Household_size,Village_size,Healthcare_none,Healthcare_hospital,Healthcare_clinic,Healthcare_doctor,Healthcare_treatment,Healthcare_24hr,School_attendance,Hours_to_water,Electricity,Shura,Shura_role,Livestock,Land,Shura_attendance,Shura_membership,Shura_happiness,Shura_female,Shura_separatefemale,Hoququi_dispute,Money_proxy,Insecurity,Illness,FoodPrice_increase,FarmGatePrice_increase,DrinkWater_decrease,ManyRefugees,EmploymentLoss,Salary_decrease,Loss_house,Loss_livestock,Loss_other,Bicycle,Motorcycle,Car,Connections,Power,AgricultureOutput_decrease,Television,vehicle,Property,Economic_wellness
1613008607,KHOST_WA_FIRING,86,KHOST_WA_FIRING-86,69.55437,35.92357,Patriarch,Patriarch,Declined,Patriarch,0,2,Yes,8,100,0,0,1,0,District,No,Increased,0,No,Yes,Disputes,Yes,No,YES,NO,Happy,YES,YES,YES_resolved,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,YES,NO,0,0,1
1613008608,KHOST_WA_FIRING,86,KHOST_WA_FIRING-86,69.55451,35.92359,Farmer,Farmer,Patriarch,Patriarch,0,2,Declined,6,100,0,0,1,0,District,No,Increased,0,No,Yes,Nothing,No,No,NO,YES,Happy,YES,YES,YES_resolved,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,0,1
1613008609,KHOST_WA_FIRING,86,KHOST_WA_FIRING-86,69.55398,35.92374,Farmer,Patriarch,Patriarch,Shura_Head,0,1,Yes,6,100,0,1,0,0,District,No,Increased,0,No,Yes,Disputes,Yes,Own,YES,YES,Happy,YES,YES,NO,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,NO,YES,0,1,1
1613008610,KHOST_WA_FIRING,86,KHOST_WA_FIRING-86,69.55479,35.92322,Farmer,Farmer,Patriarch,Other,0,2,No,10,100,0,0,0,1,District,No,Increased,0,No,Yes,Roads_Bridges,Yes,No,YES,YES,Happy,YES,YES,NO,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,YES,0,0,1
1613008701,KHOST_WA_FIRING,87,KHOST_WA_FIRING-87,69.53926,35.93112,Farmer,Patriarch,Patriarch,Patriarch,0,2,Yes,8,110,0,0,1,0,District,No,Increased,0,No,No,Disputes,Yes,No,NO,NO,Happy,YES,YES,YES_resolved,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,YES,0,0,1
1613008702,KHOST_WA_FIRING,87,KHOST_WA_FIRING-87,69.54206,35.93141,Farmer,Patriarch,Patriarch,Patriarch,0,2,Yes,7,110,0,0,1,0,District,No,Increased,0,No,No,Disputes,Yes,Own,YES,YES,Happy,NO,NO,YES_resolved,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,YES,0,1,1
1613008703,KHOST_WA_FIRING,87,KHOST_WA_FIRING-87,69.54327,35.92902,Farmer,Patriarch,Patriarch,Patriarch,0,1,No,8,110,0,1,0,0,Provice,Yes,Increased,0,No,Shared,Disputes,Yes,Own,YES,NO,Happy,NO,NO,YES_resolved,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,YES,0,1,1
1613008704,KHOST_WA_FIRING,87,KHOST_WA_FIRING-87,69.5413,35.93063,Patriarch,Patriarch,Patriarch,Patriarch,0,1,Yes,4,110,0,0,1,0,District,No,Increased,0,No,No,Disputes,?,Own,NO,NO,Happy,YES,YES,YES_resolved,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,NO,YES,0,0,1
1613008705,KHOST_WA_FIRING,87,KHOST_WA_FIRING-87,69.54376,35.92912,Patriarch,Patriarch,Patriarch,Patriarch,0,1,Yes,4,109,0,0,1,0,District,No,Increased,1,No,No,Disputes,Yes,Own,NO,NO,Happy,YES,YES,YES_resolved,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,NO,YES,0,1,1
1613008706,KHOST_WA_FIRING,87,KHOST_WA_FIRING-87,69.54365,35.93007,Farmer,Other,Patriarch,Patriarch,0,1,No,6,108,0,1,0,0,Provice,Yes,Increased,0,No,Shared,Disputes,Yes,Own,NO,NO,Neutral_Unhappy,NO,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,NO,NO,0,1,1
1613008707,KHOST_WA_FIRING,87,KHOST_WA_FIRING-87,69.54138,35.93148,Shura_Head,Shura_Head,Declined,Shura_Head,0,2,No,2,110,0,0,1,0,District,No,Same,0,No,Shared,Declined,?,Own,NO,NO,Happy,NO,NO,?,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,YES,NO,0,0,1
1613008708,KHOST_WA_FIRING,87,KHOST_WA_FIRING-87,69.54198,35.93158,Shura_Head,Shura_Head,Declined,Shura_Head,0,1,No,10,170,0,0,1,0,District,No,Same,0,No,Shared,Roads_Bridges,Yes,Own,Declined,Declined,Happy,NO,NO,?,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,YES,YES,0,1,1
1613008709,KHOST_WA_FIRING,87,KHOST_WA_FIRING-87,69.54323,35.9306,Shura_Head,Shura_Head,Declined,Shura_Head,0,1,No,11,100,0,0,1,0,District,?,?,0,No,Shared,Roads_Bridges,Yes,Own,Declined,NO,Happy,?,NO,?,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,YES,YES,0,1,1
1613008710,KHOST_WA_FIRING,87,KHOST_WA_FIRING-87,69.54257,35.93065,Shura_Head,Administrator,Declined,Shura_Head,0,6,No,13,110,0,0,0,0,Village,No,Same,0,No,Shared,Roads_Bridges,?,Own,NO,NO,Happy,NO,NO,?,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,YES,0,0,1
1613008902,KHOST_WA_FIRING,89,KHOST_WA_FIRING-89,69.60365,35.89397,Patriarch,Patriarch,Patriarch,Declined,?,1,No,17,146,0,0,0,1,Provice,No,Increased,1,Yes,No,Declined,Yes,Own,Declined,Declined,Neutral_Unhappy,YES,YES,NO,?,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
1613008903,KHOST_WA_FIRING,89,KHOST_WA_FIRING-89,69.53808,35.94456,Patriarch,Patriarch,Patriarch,Patriarch,?,2,No,7,115,0,0,1,0,District,No,Increased,1,Yes,No,Declined,Yes,Own,Declined,Declined,Neutral_Unhappy,YES,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
1613008904,KHOST_WA_FIRING,89,KHOST_WA_FIRING-89,69.53848,35.94423,Patriarch,Patriarch,Patriarch,Patriarch,?,5,No,8,155,0,0,0,1,Provice,No,Increased,1,No,No,Declined,Yes,Own,Declined,Declined,Neutral_Unhappy,YES,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
1613008905,KHOST_WA_FIRING,89,KHOST_WA_FIRING-89,69.53902,35.94397,Patriarch,Patriarch,Patriarch,Patriarch,?,1,No,11,150,0,0,1,0,District,No,Increased,1,No,No,Declined,Yes,Own,Declined,Declined,Happy,NO,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
1613008906,KHOST_WA_FIRING,89,KHOST_WA_FIRING-89,69.5395,35.94376,Patriarch,Patriarch,Patriarch,Patriarch,?,1,No,22,150,0,0,0,1,Provice,No,Increased,1,Yes,No,Declined,Yes,Own,Declined,Declined,Neutral_Unhappy,?,?,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,YES,0,1,1
1613008907,KHOST_WA_FIRING,89,KHOST_WA_FIRING-89,69.53977,35.94316,Patriarch,Patriarch,Patriarch,Patriarch,?,1,No,7,150,0,0,1,0,District,No,Increased,1,No,No,Declined,Yes,Own,Declined,Declined,Neutral_Unhappy,YES,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
1613008908,KHOST_WA_FIRING,89,KHOST_WA_FIRING-89,69.53506,35.94858,Farmer,Patriarch,Patriarch,Patriarch,?,1,No,3,232,0,0,1,0,District,No,Increased,0,No,Shared,Disputes,?,Own,NO,NO,Happy,NO,YES,YES_resolved,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,NO,0,0,1
1613008910,KHOST_WA_FIRING,89,KHOST_WA_FIRING-89,69.54009,35.94118,Shura_Head,Patriarch,Patriarch,Patriarch,?,1,Yes,23,230,0,0,1,0,Provice,No,Increased,0,No,Shared,Disputes,Yes,Own,YES,YES,Happy,NO,YES,NO,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
1613009102,KHOST_WA_FIRING,91,KHOST_WA_FIRING-91,69.51718,35.95818,Farmer,Mosque_Priest,Patriarch,Patriarch,0,1,Yes,16,75,0,0,1,0,Provice,No,Increased,0,No,Yes,Disputes,Yes,Own,NO,NO,Happy,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,3,Decentral,NO,NO,0,1,0
1613009103,KHOST_WA_FIRING,91,KHOST_WA_FIRING-91,69.51685,35.95804,Farmer,Patriarch,Patriarch,Patriarch,0,3,Yes,15,76,0,0,1,1,Provice,No,Increased,0,No,Yes,Projects,Yes,Own,YES,YES,Happy,NO,YES,YES_resolved,NO,NO,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,NO,3,Decentral,YES,YES,1,1,0
1613009104,KHOST_WA_FIRING,91,KHOST_WA_FIRING-91,69.51752,35.95866,Farmer,Patriarch,Patriarch,Patriarch,0,2,No,9,74,0,0,1,1,Provice,No,Increased,0,No,Yes,Disputes,Yes,Own,YES,NO,Happy,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,NO,YES,0,1,1
1613009105,KHOST_WA_FIRING,91,KHOST_WA_FIRING-91,69.51789,35.95879,Farmer,Religious_Scholar,Patriarch,Religious_Scholar,0,3,Yes,12,77,0,0,1,1,Provice,No,Increased,0,No,Yes,Disputes,Yes,Own,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,YES,0,1,1
1613009106,KHOST_WA_FIRING,91,KHOST_WA_FIRING-91,69.51731,35.95858,Farmer,Patriarch,Patriarch,Patriarch,0,1,Yes,14,76,0,0,1,0,Provice,No,Increased,0,No,Yes,Disputes,Yes,Own,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,NO,0,1,1
1613009107,KHOST_WA_FIRING,91,KHOST_WA_FIRING-91,69.5164,35.958,Patriarch,Patriarch,Patriarch,Patriarch,0,2,Declined,18,72,0,0,1,0,District,No,Increased,0,No,Yes,Disputes,Yes,Own,YES,YES,Happy,NO,YES,NO,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,YES,NO,0,1,1
1613009108,KHOST_WA_FIRING,91,KHOST_WA_FIRING-91,69.51719,35.95863,Patriarch,Patriarch,Patriarch,Patriarch,0,1,Declined,7,72,0,0,1,0,District,No,Increased,0,No,Yes,Disputes,No,No,NO,YES,Happy,YES,YES,NO,YES,NO,YES,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,YES,NO,0,0,1
1613009109,KHOST_WA_FIRING,91,KHOST_WA_FIRING-91,69.51644,35.95868,Patriarch,Patriarch,Patriarch,Patriarch,0,1,Declined,15,72,0,0,1,0,District,No,Increased,0,No,Yes,Disputes,Yes,No,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,YES,NO,0,0,1
1613009110,KHOST_WA_FIRING,91,KHOST_WA_FIRING-91,69.51643,35.95822,Patriarch,Patriarch,Patriarch,Patriarch,0,1,Declined,5,70,0,0,1,0,District,No,Increased,0,No,Yes,Disputes,No,No,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,0,1
1613009301,KHOST_WA_FIRING,93,KHOST_WA_FIRING-93,69.52888,35.88166,Patriarch,Patriarch,Patriarch,Patriarch,0,2,No,5,150,0,0,0,1,Provice,No,Increased,0,Yes,Yes,Disputes,Yes,No,NO,NO,Happy,YES,YES,YES_resolved,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,0,1
1613009302,KHOST_WA_FIRING,93,KHOST_WA_FIRING-93,69.52888,35.88166,Patriarch,Patriarch,Patriarch,Patriarch,0,1,No,8,155,1,1,1,1,Provice,No,Increased,0,No,Yes,Disputes,Yes,Own,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,0
1613009303,KHOST_WA_FIRING,93,KHOST_WA_FIRING-93,69.51056,35.92466,Patriarch,Patriarch,Patriarch,Patriarch,0,4,No,12,145,0,0,0,1,Provice,No,Increased,0,No,Yes,Disputes,Yes,Own,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
1613009304,KHOST_WA_FIRING,93,KHOST_WA_FIRING-93,69.51146,35.92526,Patriarch,Patriarch,Patriarch,Patriarch,0,1,No,13,155,0,0,0,1,Provice,No,Increased,0,No,Yes,Disputes,Yes,Own,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
1613009305,KHOST_WA_FIRING,93,KHOST_WA_FIRING-93,69.51259,35.93523,Patriarch,Patriarch,Patriarch,Patriarch,0,1,No,8,150,0,0,0,1,Provice,No,Increased,0,No,Yes,Disputes,Yes,No,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,0,1
1613009306,KHOST_WA_FIRING,93,KHOST_WA_FIRING-93,69.50974,35.92522,Patriarch,Patriarch,Patriarch,Patriarch,0,4,No,13,160,0,0,0,1,Village,No,Increased,0,Yes,Yes,Disputes,Yes,Own,YES,YES,Happy,YES,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
1613009307,KHOST_WA_FIRING,93,KHOST_WA_FIRING-93,69.50224,35.92434,Patriarch,Patriarch,Patriarch,Patriarch,0,4,No,8,145,0,0,0,1,Provice,No,Increased,1,No,Yes,Disputes,Yes,Own,NO,NO,Neutral_Unhappy,YES,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
1613009308,KHOST_WA_FIRING,93,KHOST_WA_FIRING-93,69.51056,35.92369,Shura_Head,Patriarch,Shura_Head,Religious_Scholar,0,4,No,3,150,0,0,1,0,Provice,No,Increased,0,Yes,Shared,Disputes,?,Own,YES,YES,Happy,NO,YES,YES_resolved,NO,?,?,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,3,Decentral,YES,YES,0,0,1
1613009309,KHOST_WA_FIRING,93,KHOST_WA_FIRING-93,69.51254,35.92452,Shura_Head,Patriarch,Declined,Patriarch,0,1,Yes,6,160,0,0,1,0,Village,No,Increased,1,Yes,Shared,Disputes,Yes,Own,YES,YES,Happy,NO,?,YES_resolved,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
1613009310,KHOST_WA_FIRING,93,KHOST_WA_FIRING-93,69.50434,35.92804,Declined,Religious_Scholar,Shura_Head,Mosque_Priest,0,1,Yes,14,155,0,0,1,0,District,Yes,Increased,1,Yes,Shared,Disputes,Yes,Own,YES,YES,Happy,NO,YES,YES_resolved,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,3,Decentral,YES,YES,1,1,1
1613009401,KHOST_WA_FIRING,94,KHOST_WA_FIRING-94,69.50587,35.9311,Teacher,Patriarch,Patriarch,Mosque_Priest,0,4,No,25,50,0,0,1,1,District,No,Increased,0,Yes,Yes,Disputes,Yes,Own,YES,YES,Happy,YES,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,YES,0,1,1
1613009402,KHOST_WA_FIRING,94,KHOST_WA_FIRING-94,69.50585,35.93256,Teacher,Patriarch,Patriarch,Patriarch,0,1,No,11,48,0,0,1,1,District,No,Increased,0,Yes,Yes,Disputes,Yes,No,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,0,1
1613009403,KHOST_WA_FIRING,94,KHOST_WA_FIRING-94,69.50565,35.93253,Teacher,Patriarch,Mosque_Priest,Patriarch,0,1,No,14,53,0,0,1,1,District,No,Increased,0,Yes,Yes,Disputes,Yes,Own,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,NO,0,1,1
1613009404,KHOST_WA_FIRING,94,KHOST_WA_FIRING-94,69.50533,35.93262,Teacher,Patriarch,Patriarch,Patriarch,0,1,No,10,51,0,0,1,1,Village,No,Increased,0,Yes,Yes,Disputes,Yes,Own,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
1613009405,KHOST_WA_FIRING,94,KHOST_WA_FIRING-94,69.50531,35.9341,Patriarch,Patriarch,Patriarch,Patriarch,0,1,No,5,47,0,0,1,1,Provice,No,Increased,0,No,Yes,Disputes,Yes,No,NO,NO,Happy,?,?,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,YES,NO,0,0,1
1613009406,KHOST_WA_FIRING,94,KHOST_WA_FIRING-94,69.50513,35.93214,Teacher,Patriarch,Patriarch,Patriarch,0,2,No,5,52,0,0,1,1,Provice,No,Increased,0,Yes,Yes,Disputes,Yes,Own,YES,YES,Happy,?,?,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,1,1
1613009407,KHOST_WA_FIRING,94,KHOST_WA_FIRING-94,69.50647,35.93976,Shura_Head,Religious_Scholar,Shura_Head,Religious_Scholar,0,2,No,11,50,0,0,1,1,Village,No,Increased,0,No,Yes,Disputes,Yes,Own,YES,YES,Happy,NO,NO,YES_resolved,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,YES,0,1,1
1613009408,KHOST_WA_FIRING,94,KHOST_WA_FIRING-94,69.50559,35.9327,Patriarch,Religious_Scholar,Malik,Religious_Scholar,0,1,No,8,50,0,0,1,0,District,Yes,Increased,0,Yes,Yes,Disputes,?,Own,YES,NO,Happy,NO,YES,YES_resolved,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,YES,0,0,1
1613009409,KHOST_WA_FIRING,94,KHOST_WA_FIRING-94,69.50537,35.93243,Shura_Head,Religious_Scholar,Patriarch,Religious_Scholar,0,1,No,11,50,0,0,1,0,Village,Yes,Increased,1,No,Yes,Disputes,Yes,Own,YES,NO,Happy,NO,YES,YES_resolved,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,NO,0,1,1
1613009410,KHOST_WA_FIRING,94,KHOST_WA_FIRING-94,69.50551,35.93314,Teacher,Patriarch,Other,Religious_Scholar,0,3,No,8,50,0,0,0,1,Provice,Yes,Same,0,Yes,Yes,Disputes,Yes,Own,NO,NO,Happy,NO,YES,YES_resolved,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,4,Decentral,NO,NO,0,1,1
1613009501,KHOST_WA_FIRING,95,KHOST_WA_FIRING-95,69.50217,35.93922,Patriarch,Mosque_Priest,Patriarch,Mosque_Priest,0,1,Yes,2,276,0,0,1,1,Provice,Yes,Increased,0,No,Yes,Disputes,Yes,Own,YES,YES,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,3,Decentral,YES,YES,1,1,1
1613009502,KHOST_WA_FIRING,95,KHOST_WA_FIRING-95,69.50406,35.93659,Malik,Patriarch,Patriarch,Mosque_Priest,0,1,No,9,260,0,0,1,1,Provice,Yes,Increased,0,No,Yes,Disputes,Yes,No,YES,YES,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,4,Decentral,YES,NO,0,0,1
1613009503,KHOST_WA_FIRING,95,KHOST_WA_FIRING-95,69.50127,35.94042,Malik,Mosque_Priest,Patriarch,Patriarch,0,4,No,13,265,0,0,1,1,Provice,Yes,Increased,0,No,Yes,Disputes,Yes,Own,YES,YES,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,4,Decentral,YES,NO,0,1,0
1613009504,KHOST_WA_FIRING,95,KHOST_WA_FIRING-95,69.50316,35.93926,Malik,Patriarch,Patriarch,Mosque_Priest,0,2,No,9,260,0,0,1,1,Provice,Yes,Increased,0,No,Yes,Disputes,Yes,Own,YES,YES,Happy,NO,YES,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,YES,0,1,1
1613009505,KHOST_WA_FIRING,95,KHOST_WA_FIRING-95,69.5016,35.9393,Malik,Mosque_Priest,Patriarch,Mosque_Priest,0,4,No,14,270,0,0,1,1,Provice,Yes,Increased,0,No,Yes,Disputes,Yes,Own,YES,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,YES,0,1,1
1613009506,KHOST_WA_FIRING,95,KHOST_WA_FIRING-95,69.50386,35.93982,Malik,Patriarch,Patriarch,Patriarch,0,6,No,9,270,0,0,1,1,Provice,Yes,Increased,0,No,Yes,Disputes,Yes,Own,YES,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,3,Decentral,YES,YES,1,1,1
1613009507,KHOST_WA_FIRING,95,KHOST_WA_FIRING-95,69.50043,35.93908,Patriarch,Patriarch,Declined,Patriarch,0,1,Yes,5,260,0,0,1,0,Provice,No,Increased,1,No,Yes,Disputes,Yes,Own,YES,YES,Happy,NO,YES,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,YES,YES,NO,NO,YES,NO,1,Central,YES,NO,1,1,0
1613009508,KHOST_WA_FIRING,95,KHOST_WA_FIRING-95,69.50225,35.93853,Patriarch,Patriarch,Declined,Patriarch,0,4,Yes,16,260,0,0,1,0,Provice,No,Increased,1,No,Yes,Disputes,Yes,Own,YES,YES,Happy,YES,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,1,Central,NO,YES,1,1,1
1613009509,KHOST_WA_FIRING,95,KHOST_WA_FIRING-95,69.50338,35.93933,Priest,Patriarch,Declined,Patriarch,0,1,Yes,16,260,0,0,1,0,Provice,No,Increased,0,No,Yes,Disputes,Yes,Own,YES,YES,Happy,NO,YES,YES_resolved,NO,NO,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,2,Central,YES,NO,0,1,0
1613009510,KHOST_WA_FIRING,95,KHOST_WA_FIRING-95,69.50289,35.93929,Patriarch,Patriarch,Declined,Patriarch,0,2,Declined,25,260,0,0,1,0,Provice,No,Same,1,No,Yes,Disputes,Yes,Own,YES,YES,Happy,YES,YES,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,1,Central,YES,NO,1,1,1
1613009901,KHOST_WA_FIRING,99,KHOST_WA_FIRING-99,69.51318,35.975,Teacher,Patriarch,Declined,Teacher,0,4,Declined,9,50,0,0,1,1,Provice,Yes,Increased,0,No,Yes,Disputes,Yes,Own,YES,YES,Happy,NO,YES,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
1613009902,KHOST_WA_FIRING,99,KHOST_WA_FIRING-99,69.51198,35.97532,Teacher,Teacher,Patriarch,Patriarch,0,2,Yes,12,49,0,0,1,0,Provice,No,Increased,0,No,Yes,Disputes,Yes,Own,YES,YES,Happy,NO,YES,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,NO,YES,0,1,1
1613009903,KHOST_WA_FIRING,99,KHOST_WA_FIRING-99,69.51205,35.97523,Teacher,Patriarch,Patriarch,Patriarch,0,1,Yes,13,50,0,0,1,0,Provice,No,Increased,0,No,Yes,Disputes,Yes,Own,YES,YES,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,1,1
1613009904,KHOST_WA_FIRING,99,KHOST_WA_FIRING-99,69.51153,35.97482,Teacher,Teacher,Patriarch,Patriarch,0,2,Yes,13,46,0,0,1,0,Provice,No,Increased,0,No,Yes,Disputes,Yes,Own,YES,NO,Happy,NO,YES,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,3,Decentral,YES,YES,0,1,0
1613009905,KHOST_WA_FIRING,99,KHOST_WA_FIRING-99,69.51259,35.97464,Teacher,Patriarch,Patriarch,Patriarch,0,2,Yes,7,50,0,0,1,1,Provice,No,Increased,0,No,Yes,Disputes,Yes,Own,YES,YES,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,NO,0,1,1
1613009906,KHOST_WA_FIRING,99,KHOST_WA_FIRING-99,69.51308,35.97461,Farmer,Teacher,Patriarch,Other,0,2,Yes,5,50,0,0,1,0,Provice,No,Increased,0,No,Yes,Disputes,Yes,No,YES,NO,Happy,NO,YES,YES_unresolved,YES,NO,NO,YES,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,4,Decentral,YES,NO,0,0,0
